27, 125, pa2-debug-f-output1.txt
  192.29,   194.50,   200.13
  394.23,   394.12,   206.86
  100.32,   101.24,    98.17
   97.31,   103.54,   223.02
   94.03,   106.09,   349.32
  100.49,   225.85,    95.70
   97.15,   228.44,   221.21
   93.89,   231.73,   346.77
  100.48,   350.52,    94.04
   96.26,   353.01,   219.72
   93.04,   355.77,   344.35
  225.39,   100.60,   102.00
  221.90,   103.43,   227.43
  217.90,   105.98,   353.07
  226.08,   225.75,    99.22
  222.11,   228.45,   224.88
  218.16,   231.17,   350.20
  226.02,   351.05,    98.22
  222.04,   353.31,   223.39
  218.10,   355.18,   347.29
  349.52,   100.98,   106.05
  345.29,   103.79,   230.77
  341.53,   105.94,   355.94
  349.87,   226.26,   104.14
  346.02,   228.65,   228.77
  341.80,   230.52,   353.87
  350.74,   351.39,   102.11
  347.58,   353.42,   226.76
  343.14,   355.40,   350.88
  100.27,   100.84,   225.15
  101.39,   100.75,   351.64
  102.29,   101.10,   476.98
  103.12,   226.09,   225.74
  104.26,   226.30,   351.63
  104.98,   226.93,   476.24
  104.83,   350.46,   226.72
  106.06,   350.36,   351.34
  106.88,   350.33,   475.48
  224.93,    97.90,   224.94
  225.53,    98.12,   350.90
  225.66,    98.23,   475.85
  227.97,   222.88,   225.00
  228.38,   223.22,   350.58
  228.72,   223.15,   475.39
  230.39,   347.77,   226.28
  231.03,   347.33,   349.81
  231.59,   346.67,   473.99
  348.22,    95.52,   224.35
  348.76,    95.16,   348.75
  349.62,    94.73,   473.87
  351.67,   220.67,   224.55
  352.05,   219.80,   349.63
  352.54,   218.85,   474.87
  356.01,   345.18,   225.04
  356.05,   344.73,   349.17
  356.43,   344.15,   473.85
  102.23,    98.92,   350.98
  102.41,    95.71,   476.56
  102.38,    92.79,   599.98
  101.04,   224.58,   354.59
  101.89,   221.85,   479.24
  101.90,   218.29,   603.05
   98.89,   348.68,   357.49
  100.05,   344.96,   481.99
  100.09,   340.88,   606.56
  225.86,    99.88,   350.41
  226.20,    96.39,   475.76
  226.54,    93.34,   599.36
  225.33,   225.08,   353.76
  225.46,   221.59,   478.41
  226.26,   217.64,   602.13
  224.11,   349.04,   356.43
  224.86,   345.07,   480.52
  225.69,   341.50,   605.86
  349.45,   100.84,   349.02
  349.91,    96.91,   474.04
  350.91,    94.05,   599.23
  348.69,   225.18,   352.87
  349.44,   221.00,   478.12
  350.50,   217.44,   603.31
  349.28,   350.05,   355.80
  349.51,   346.42,   480.74
  350.40,   342.58,   606.70
  101.98,    99.30,   474.47
  100.85,    99.50,   597.92
   99.52,    98.92,   721.17
  100.31,   225.10,   473.60
   99.31,   224.94,   597.94
   98.50,   223.81,   722.04
   97.63,   348.44,   473.42
   97.02,   347.56,   598.07
   96.51,   346.79,   723.31
  225.53,   100.49,   474.24
  225.14,   100.63,   597.82
  225.32,   100.67,   721.01
  223.75,   225.71,   473.72
  224.36,   225.17,   597.74
  224.60,   224.56,   720.94
  222.33,   349.29,   472.60
  222.30,   349.14,   597.93
  222.44,   348.74,   723.75
  349.37,   101.82,   473.31
  349.86,   102.19,   598.53
  350.02,   102.54,   724.08
  347.62,   226.10,   474.17
  348.24,   225.70,   599.13
  349.28,   225.85,   724.29
  347.18,   351.52,   473.12
  347.10,   350.64,   599.17
  347.68,   350.24,   725.11
   99.92,   101.34,   597.99
   99.40,   101.45,   721.09
  101.09,   100.98,   847.70
  101.35,   226.28,   596.87
  101.71,   226.19,   720.97
  102.97,   225.60,   845.98
  102.49,   349.20,   596.40
  103.14,   348.99,   721.53
  104.62,   350.70,   847.29
  224.16,    98.93,   596.41
  225.48,    99.70,   719.48
  226.79,    99.48,   844.81
  226.21,   223.39,   595.42
  228.03,   223.55,   718.82
  229.12,   223.76,   843.19
  227.67,   347.39,   594.88
  229.10,   348.12,   720.88
  230.14,   348.82,   845.73
  348.57,    97.16,   595.55
  350.47,    98.34,   721.09
  351.18,    98.94,   845.64
  350.22,   220.84,   595.87
  352.57,   221.55,   720.52
  353.71,   222.71,   844.44
  352.57,   345.67,   594.52
  354.53,   346.12,   720.72
  355.74,   346.71,   845.43
  100.96,   225.92,    98.56
   99.10,   228.63,   223.96
   97.02,   231.54,   349.85
   96.62,   350.68,    96.94
   93.80,   353.05,   222.80
   91.83,   355.27,   347.28
   93.03,   475.97,    95.81
   90.47,   477.76,   220.64
   87.63,   479.76,   344.69
  226.22,   230.08,   100.81
  223.61,   232.04,   226.59
  221.05,   234.89,   351.73
  222.00,   355.34,    99.88
  219.62,   356.82,   225.31
  216.82,   358.62,   349.01
  218.55,   480.18,    98.34
  215.73,   482.10,   223.60
  212.68,   483.81,   346.63
  350.27,   234.52,   104.05
  347.59,   236.48,   228.67
  344.53,   238.16,   353.77
  346.91,   359.34,   102.46
  345.00,   361.06,   227.25
  342.21,   363.01,   350.91
  343.18,   484.23,   100.61
  341.47,   486.32,   224.77
  338.86,   488.00,   348.84
  100.28,   226.22,   226.05
  100.69,   230.63,   351.89
  101.11,   234.78,   476.45
   97.95,   350.66,   223.57
   98.36,   354.72,   347.77
   99.02,   357.83,   471.85
   96.67,   475.44,   219.93
   96.80,   478.89,   343.98
   97.01,   482.13,   468.15
  224.94,   226.90,   225.68
  224.92,   231.20,   351.41
  224.99,   234.65,   475.81
  223.53,   351.95,   223.09
  223.45,   355.32,   346.83
  224.02,   358.69,   470.91
  222.20,   476.77,   220.11
  222.23,   480.23,   343.29
  222.24,   483.53,   467.26
  348.88,   228.60,   225.68
  348.72,   231.81,   350.72
  349.02,   234.65,   475.56
  349.05,   353.01,   222.16
  348.83,   356.73,   346.30
  348.80,   359.89,   470.84
  348.04,   478.15,   218.62
  348.41,   481.61,   342.45
  348.46,   485.26,   467.12
   99.90,   227.45,   349.19
   97.89,   226.66,   474.09
   94.97,   225.27,   598.00
   97.86,   351.52,   350.28
   95.87,   350.03,   474.80
   93.41,   347.92,   599.15
   96.45,   476.02,   351.61
   94.06,   474.14,   475.88
   92.22,   471.54,   600.89
  223.65,   227.80,   351.39
  221.61,   226.51,   476.34
  219.53,   224.96,   599.81
  222.72,   352.00,   351.84
  220.40,   350.16,   476.12
  218.58,   348.67,   601.41
  221.65,   477.13,   353.14
  219.21,   474.95,   477.33
  216.90,   473.34,   603.29
  347.58,   228.36,   353.41
  345.07,   226.09,   478.35
  343.80,   224.70,   603.53
  347.73,   353.05,   353.95
  345.27,   351.23,   478.74
  343.44,   349.77,   604.77
  347.58,   478.19,   355.46
  344.95,   476.97,   480.19
  342.67,   475.11,   605.84
   99.62,   225.60,   476.53
  100.48,   224.54,   600.76
  100.40,   222.48,   724.61
   96.27,   348.83,   477.13
   97.06,   347.07,   601.66
   97.85,   345.23,   727.18
   92.74,   472.81,   477.98
   94.10,   470.76,   603.27
   95.77,   469.02,   729.18
  223.37,   227.04,   475.15
  225.14,   225.43,   599.29
  226.77,   224.07,   722.66
  220.93,   350.80,   475.29
  222.44,   349.62,   600.39
  223.64,   348.26,   726.35
  217.86,   475.67,   476.12
  219.10,   474.45,   602.55
  220.32,   473.60,   729.51
  347.31,   228.70,   474.37
  349.28,   227.16,   599.71
  351.56,   226.14,   724.36
  345.72,   353.70,   474.67
  347.42,   352.18,   600.19
  349.01,   350.59,   726.44
  343.69,   479.17,   475.44
  344.87,   477.83,   601.12
  346.44,   475.80,   727.65
  100.74,   228.29,   600.00
   97.50,   230.07,   724.19
   95.11,   231.37,   849.15
   97.72,   350.86,   597.35
   95.18,   352.74,   722.43
   93.00,   356.56,   848.25
   95.19,   474.97,   594.91
   93.10,   476.46,   720.90
   91.26,   481.59,   846.29
  225.59,   229.12,   601.63
  223.67,   231.22,   725.43
  221.06,   233.29,   849.88
  223.17,   353.28,   599.56
  221.08,   355.42,   725.33
  218.18,   358.58,   850.46
  220.33,   478.08,   597.50
  217.99,   480.58,   724.32
  215.52,   483.43,   849.57
  349.83,   230.18,   605.84
  348.29,   233.17,   730.42
  345.96,   236.20,   854.15
  348.19,   355.34,   602.91
  346.12,   357.47,   728.61
  343.69,   360.36,   853.78
  346.05,   480.85,   600.07
  343.78,   482.85,   726.03
  341.25,   485.17,   852.45
  101.52,   350.70,   101.15
  103.78,   351.91,   226.67
  106.64,   353.07,   351.20
   98.05,   475.99,   101.36
  100.12,   476.74,   226.20
  102.61,   477.36,   350.22
   95.44,   601.98,   100.37
   97.82,   602.17,   224.48
   99.00,   602.91,   349.73
  226.90,   355.15,    98.61
  229.57,   355.63,   224.01
  231.84,   356.27,   348.04
  223.41,   480.29,    98.73
  225.75,   480.81,   223.93
  228.08,   481.13,   347.04
  220.21,   605.20,    98.09
  222.65,   606.09,   222.74
  223.90,   606.93,   347.15
  351.66,   359.20,    96.44
  355.07,   359.76,   221.00
  356.90,   360.27,   344.92
  348.10,   484.44,    96.29
  351.50,   484.61,   220.25
  354.03,   485.13,   343.99
  344.48,   608.83,    94.72
  346.51,   609.86,   219.19
  349.68,   610.81,   344.24
  101.02,   348.66,   226.25
  102.60,   351.54,   350.38
  104.00,   354.13,   474.78
  100.93,   473.63,   223.64
  101.97,   475.92,   347.42
  103.63,   478.45,   471.50
  102.49,   599.24,   219.65
  102.32,   601.58,   345.18
  102.92,   604.71,   470.11
  226.71,   348.78,   224.67
  227.84,   351.01,   348.65
  229.12,   353.89,   472.49
  226.51,   473.64,   222.42
  227.77,   476.21,   345.67
  228.74,   478.61,   469.65
  227.52,   598.74,   219.26
  227.56,   601.93,   343.57
  228.07,   604.95,   468.13
  351.95,   348.50,   223.07
  352.95,   351.43,   347.16
  353.69,   353.90,   471.84
  352.64,   473.72,   220.41
  353.65,   476.42,   344.07
  354.50,   479.23,   468.59
  351.46,   599.20,   216.91
  353.40,   601.46,   341.93
  354.75,   604.59,   466.95
  100.99,   350.08,   351.42
   98.96,   347.97,   476.00
   96.32,   344.99,   600.75
   99.90,   474.34,   353.77
   97.60,   471.88,   477.78
   95.08,   468.74,   602.95
   98.86,   600.37,   356.14
   95.90,   598.12,   481.45
   94.17,   595.48,   606.22
  226.11,   350.61,   353.41
  223.60,   347.96,   477.58
  221.69,   345.71,   602.60
  225.07,   475.23,   355.39
  222.31,   472.84,   479.60
  220.03,   470.59,   605.80
  224.09,   601.39,   358.83
  220.67,   598.88,   482.94
  218.71,   596.60,   607.92
  351.27,   351.55,   355.62
  348.39,   349.05,   480.56
  346.44,   346.40,   606.25
  351.26,   476.58,   357.78
  348.34,   474.55,   482.23
  346.10,   471.91,   608.00
  349.84,   601.77,   360.78
  347.68,   599.79,   485.41
  345.17,   597.32,   610.23
  101.35,   351.54,   475.72
   99.45,   352.01,   600.36
   97.11,   352.23,   725.93
  103.05,   475.35,   474.27
  101.47,   475.59,   599.61
   99.62,   476.49,   725.50
  104.50,   602.06,   474.65
  103.32,   602.44,   599.46
  102.62,   603.36,   724.70
  225.94,   348.36,   476.86
  224.67,   349.17,   601.92
  223.10,   350.46,   727.88
  228.02,   473.28,   475.61
  226.32,   474.20,   601.52
  224.66,   475.71,   728.49
  229.63,   599.25,   475.72
  228.13,   600.61,   600.66
  227.19,   601.88,   725.85
  350.72,   346.05,   478.89
  349.52,   346.90,   604.92
  348.36,   347.97,   730.80
  354.09,   471.79,   477.85
  352.29,   472.65,   603.56
  350.65,   472.72,   729.58
  356.78,   596.92,   477.42
  354.74,   597.67,   602.40
  352.59,   598.56,   727.69
  100.66,   347.57,   599.96
  101.42,   348.84,   725.38
  102.28,   352.11,   850.90
  101.90,   471.16,   598.24
  103.06,   473.02,   724.25
  104.43,   477.30,   849.64
  103.16,   598.02,   597.05
  105.36,   599.76,   722.27
  107.07,   602.54,   846.20
  225.92,   345.63,   598.78
  227.12,   347.70,   724.97
  227.89,   349.88,   849.85
  226.99,   470.45,   597.27
  228.23,   472.90,   724.31
  229.01,   474.92,   849.30
  227.87,   596.65,   595.57
  229.60,   598.92,   721.03
  231.15,   599.38,   845.71
  350.90,   343.65,   598.76
  352.39,   345.46,   724.71
  353.41,   347.59,   849.75
  353.03,   469.48,   596.29
  354.24,   470.80,   722.59
  354.74,   472.72,   848.77
  354.97,   594.71,   594.52
  355.48,   596.37,   719.73
  355.77,   598.70,   845.55
   99.75,   474.98,   102.09
  103.29,   473.13,   227.06
  106.28,   471.51,   350.85
  101.84,   600.61,   103.11
  104.87,   598.97,   227.57
  106.91,   597.40,   352.78
  103.90,   725.98,   103.12
  107.65,   724.44,   227.64
