8, 8, 27, 125, pa2-unknown-h-calreadings.txt
   -1.99,     7.87, -1499.98
   -1.79,     7.08, -1349.98
   -1.85,   157.87, -1499.19
   -1.65,   157.08, -1349.19
  148.01,     7.73, -1500.18
  148.21,     6.94, -1350.18
  148.15,   157.72, -1499.39
  148.35,   156.94, -1349.39
   97.82,   108.61, -1398.78
   99.80,   110.91, -1148.80
   90.70,   358.50, -1401.02
   92.68,   360.80, -1151.04
  347.71,   115.72, -1400.83
  349.70,   118.01, -1150.85
  340.59,   365.60, -1403.07
  342.57,   367.90, -1153.09
  100.68,   101.38,   101.20
  102.23,   105.75,   227.05
  100.60,   105.30,   352.37
   97.28,   224.99,    99.26
   97.66,   229.72,   225.54
   97.27,   231.06,   351.32
   92.41,   350.23,    98.28
   91.27,   350.98,   222.25
   91.98,   352.04,   347.58
  225.92,   106.08,   102.26
  228.80,   107.73,   226.84
  227.46,   108.42,   349.47
  221.67,   230.39,    99.16
  223.08,   232.81,   224.08
  222.65,   232.48,   348.20
  217.27,   352.62,    95.57
  218.21,   353.67,   218.68
  218.31,   355.50,   345.74
  349.43,   109.52,   102.61
  351.40,   108.84,   225.97
  352.00,   111.37,   347.79
  344.38,   235.12,    98.74
  346.09,   235.19,   223.55
  347.40,   235.21,   346.29
  338.90,   358.13,    91.89
  341.79,   358.32,   218.15
  343.20,   359.98,   345.08
   -6.95,    10.20, -1499.95
   -6.26,     9.18, -1349.95
   -6.75,   160.19, -1498.93
   -6.06,   159.17, -1348.94
  143.05,    10.00, -1500.65
  143.74,     8.98, -1350.65
  143.25,   160.00, -1499.63
  143.94,   158.98, -1349.63
   95.10,   106.61, -1275.78
   90.02,   105.27, -1025.84
   92.32,   356.59, -1274.50
   87.24,   355.25, -1024.55
  345.04,   109.37, -1270.69
  339.96,   108.03, -1020.75
  342.25,   359.35, -1269.40
  337.17,   358.01, -1019.46
  102.73,   100.31,   225.41
   96.94,    98.59,   350.28
   92.71,    96.10,   475.74
  100.15,   225.13,   225.21
   95.97,   224.54,   351.34
   92.04,   222.82,   476.53
   96.47,   346.12,   223.36
   92.64,   345.94,   349.18
   89.14,   345.80,   474.41
  229.33,   100.35,   228.71
  224.17,    99.79,   351.43
  218.69,   100.27,   475.96
  225.71,   225.85,   228.08
  221.61,   223.85,   351.66
  216.87,   222.43,   476.56
  223.12,   346.77,   224.17
  219.44,   346.88,   350.94
  215.41,   347.51,   477.50
  351.94,    99.14,   231.60
  348.53,   101.00,   354.07
  344.49,   103.20,   477.92
  348.87,   225.81,   231.19
  346.12,   224.60,   353.78
  342.21,   223.60,   478.06
  346.54,   349.42,   227.85
  344.19,   349.33,   354.37
  341.09,   349.80,   480.42
    4.58,     4.19, -1499.99
    4.13,     3.77, -1349.99
    4.85,   154.19, -1499.57
    4.39,   153.77, -1349.57
  154.58,     3.93, -1499.53
  154.12,     3.51, -1349.53
  154.85,   153.93, -1499.11
  154.39,   153.51, -1349.11
  103.46,   101.21, -1151.23
  110.20,   104.33,  -901.34
  106.67,   351.17, -1154.44
  113.41,   354.29,  -904.55
  353.35,    97.92, -1157.93
  360.09,   101.04,  -908.04
  356.56,   347.88, -1161.14
  363.30,   351.00,  -911.25
   98.99,    98.34,   349.48
  101.56,    98.04,   474.65
  106.92,    99.96,   600.05
  100.85,   224.23,   348.54
  103.86,   224.02,   473.74
  107.94,   224.53,   598.23
  100.71,   345.71,   344.66
  104.25,   347.19,   469.85
  106.97,   349.48,   593.73
  226.10,    96.38,   343.82
  227.49,    98.98,   468.33
  231.04,   102.79,   595.14
  226.43,   221.03,   342.37
  228.83,   221.06,   466.90
  231.50,   223.37,   592.77
  227.42,   343.79,   339.87
  230.05,   346.07,   466.21
  233.19,   348.25,   591.10
  350.63,    94.72,   339.93
  353.45,    98.95,   463.64
  356.37,   101.40,   589.70
  351.03,   218.66,   337.89
  354.13,   219.43,   461.71
  356.19,   221.28,   587.61
  351.86,   343.18,   336.23
  355.67,   345.46,   462.42
  359.25,   347.72,   587.58
  -13.13,   -10.66, -1499.90
  -11.82,    -9.59, -1349.91
  -14.52,   139.33, -1500.96
  -13.21,   140.40, -1350.97
  136.86,    -9.28, -1501.23
  138.17,    -8.21, -1351.24
  135.47,   140.71, -1502.28
  136.78,   141.78, -1352.29
   90.86,    93.55, -1024.60
