6,4,pa2-unknown-i-EM-nav.txt
  504.13,   506.24,   357.17
  511.04,   525.56,   310.82
  517.75,   544.75,   264.26
  524.96,   473.92,   345.63
  532.22,   493.41,   298.83
  539.19,   512.35,   252.58
  369.62,   574.27,   410.74
  341.17,   612.71,   421.43
  312.72,   651.14,   431.56
  376.80,   567.93,   449.50
  347.93,   606.63,   460.56
  319.64,   645.08,   470.62
  472.43,   533.97,   440.00
  516.11,   532.67,   464.51
  559.66,   531.39,   489.22
  477.40,   495.39,   427.49
  520.57,   493.67,   452.41
  564.37,   492.41,   477.07
  412.84,   567.36,   466.22
  403.72,   606.99,   496.30
  395.35,   646.37,   525.19
  443.22,   556.55,   489.73
  434.42,   596.25,   519.41
  426.11,   636.26,   548.89
