16, 200, PA4-J-Unknown-SampleReadingsTest.txt 0
  -49.19,   -17.15,   139.53
   -3.22,    23.01,    85.88
  -44.46,    37.54,   132.01
   44.44,     8.09,   115.94
   33.99,   -26.88,    69.29
    3.89,    36.76,    64.72
  -13.92,   -31.32,   -78.41
    7.24,     4.95,   -41.97
   17.65,     1.99,  -100.90
    4.91,    -6.86,   -58.26
   22.03,    18.33,   -88.74
  -38.21,    15.36,   -83.15
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -36.97,   -19.43,   181.07
    8.90,    20.56,   127.43
  -32.17,    35.29,   173.47
   56.58,     5.77,   157.42
   46.30,   -29.25,   110.76
   16.15,    34.45,   106.28
   -8.16,   -28.60,   -78.51
   13.32,     7.06,   -41.74
   23.81,     4.38,  -100.60
   10.99,    -4.64,   -58.13
   28.37,    20.50,   -88.24
  -31.87,    18.30,   -83.13
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -51.59,   -50.33,   139.49
   -5.65,   -10.30,    85.93
  -46.75,     4.42,   131.83
   41.89,   -25.25,   116.02
   31.56,   -60.00,    69.36
    1.45,     3.47,    64.68
  -11.23,   -29.36,   -78.17
    9.94,     6.45,   -41.44
   21.16,     3.44,  -100.23
    7.78,    -5.38,   -57.78
   25.58,    19.60,   -87.95
  -34.81,    17.68,   -83.38
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -55.53,   -62.91,   105.82
   -9.73,   -22.87,    52.23
  -50.91,    -8.22,    98.28
   37.87,   -37.81,    82.25
   27.57,   -72.62,    35.71
   -2.55,    -9.03,    31.12
  -13.93,   -30.81,   -80.25
    6.90,     5.18,   -43.48
   17.96,     2.26,  -102.31
    4.64,    -6.64,   -59.76
   22.35,    18.49,   -89.95
  -38.06,    15.82,   -85.37
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -56.98,   -27.69,   181.35
  -11.00,    12.36,   127.57
  -52.26,    26.90,   173.58
   36.56,    -2.53,   157.72
   26.16,   -37.54,   111.12
   -4.00,    26.27,   106.40
