8, 6, 12, pa1-debug-a-optpivot.txt
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  385.41,   453.58, -1269.83
  382.59,   488.27, -1233.93
  379.77,   522.96, -1198.03
  415.95,   426.33, -1241.11
  413.13,   461.02, -1205.21
  410.31,   495.71, -1169.31
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  428.42,   451.31, -1310.96
  461.84,   488.44, -1308.80
  495.25,   525.57, -1306.64
  445.41,   433.49, -1267.45
  478.83,   470.62, -1265.29
  512.24,   507.75, -1263.13
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  365.24,   416.62, -1252.22
  350.18,   423.29, -1205.01
  335.11,   429.96, -1157.81
  411.63,   407.25, -1236.10
  396.57,   413.92, -1188.89
  381.50,   420.59, -1141.68
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  422.30,   447.87, -1260.44
  452.73,   468.54, -1226.57
  483.15,   489.20, -1192.70
  445.54,   403.99, -1254.55
  475.96,   424.66, -1220.67
  506.39,   445.32, -1186.80
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  347.77,   402.06, -1294.33
  301.94,   421.82, -1297.37
  256.10,   441.57, -1300.41
  367.57,   447.98, -1294.50
  321.73,   467.73, -1297.54
  275.90,   487.48, -1300.59
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  351.63,   408.65, -1270.80
  310.94,   433.65, -1255.99
  270.25,   458.64, -1241.17
  373.99,   451.87, -1282.30
  333.30,   476.86, -1267.48
  292.61,   501.86, -1252.67
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  376.44,   422.33, -1337.21
  351.96,   456.17, -1364.70
  327.48,   490.01, -1392.19
  381.60,   455.88, -1300.50
  357.12,   489.72, -1327.99
  332.64,   523.56, -1355.48
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  357.30,   394.48, -1261.81
  308.22,   397.65, -1252.78
  259.14,   400.82, -1243.76
  351.55,   422.40, -1302.88
  302.47,   425.57, -1293.86
  253.39,   428.74, -1284.84
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  392.64,   460.06, -1289.08
  400.77,   507.81, -1301.45
  408.89,   555.57, -1313.83
  430.61,   445.99, -1318.41
  438.74,   493.75, -1330.78
  446.87,   541.51, -1343.16
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  429.24,   441.47, -1257.43
  445.73,   457.02, -1212.86
  462.23,   472.57, -1168.30
  410.75,   400.16, -1236.17
  427.24,   415.71, -1191.61
  443.73,   431.26, -1147.04
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  420.54,   450.19, -1319.94
  451.63,   474.55, -1350.60
  482.72,   498.90, -1381.27
  448.64,   409.05, -1324.13
  479.72,   433.40, -1354.80
  510.81,   457.76, -1385.46
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  428.43,   398.90, -1340.99
  459.39,   413.02, -1377.63
  490.34,   427.14, -1414.27
  440.47,   439.89, -1315.02
  471.43,   454.01, -1351.66
  502.38,   468.14, -1388.29
