6,4,pa2-debug-f-EM-nav.txt
  544.97,   408.83,   427.06
  587.77,   435.95,   430.09
  630.15,   462.75,   433.40
  566.98,   376.58,   430.30
  609.52,   404.20,   432.83
  652.32,   430.90,   435.54
  398.05,   347.07,   353.36
  416.80,   362.65,   309.72
  434.85,   378.43,   266.14
  429.98,   362.28,   370.24
  448.23,   377.70,   326.03
  466.43,   393.17,   282.73
  499.23,   451.18,   411.22
  523.97,   482.03,   378.49
  548.49,   512.74,   346.60
  532.58,   448.05,   434.12
  557.00,   478.65,   401.29
  581.76,   508.84,   369.23
  521.47,   370.06,   489.82
  549.39,   409.30,   503.13
  577.57,   448.43,   516.77
  538.29,   372.95,   452.64
  566.08,   411.80,   465.74
  594.25,   450.69,   479.02
